id	class	method	parent	size	flags	nullable	visibility	non-primitive-return	uri
1	com.netflix.conductor.dao.MetadataDAO	createTaskDef(com.netflix.conductor.common.metadata.tasks.TaskDef)	0	1	[false]	false	public	true	file:///tmp/projects/conductor/core/src/main/java/com/netflix/conductor/dao/MetadataDAO.java
2	com.netflix.conductor.dao.MetadataDAO	updateTaskDef(com.netflix.conductor.common.metadata.tasks.TaskDef)	0	1	[false]	false	public	true	file:///tmp/projects/conductor/core/src/main/java/com/netflix/conductor/dao/MetadataDAO.java
3	com.netflix.conductor.dao.MetadataDAO	getTaskDef(java.lang.String)	0	1	[true]	false	public	true	file:///tmp/projects/conductor/core/src/main/java/com/netflix/conductor/dao/MetadataDAO.java
4	com.netflix.conductor.dao.MetadataDAO	getAllTaskDefs()	0	0	[]	false	public	true	file:///tmp/projects/conductor/core/src/main/java/com/netflix/conductor/dao/MetadataDAO.java
5	com.netflix.conductor.dao.MetadataDAO	removeTaskDef(java.lang.String)	0	1	[false]	false	public	false	file:///tmp/projects/conductor/core/src/main/java/com/netflix/conductor/dao/MetadataDAO.java
6	com.netflix.conductor.dao.MetadataDAO	createWorkflowDef(com.netflix.conductor.common.metadata.workflow.WorkflowDef)	0	1	[false]	false	public	false	file:///tmp/projects/conductor/core/src/main/java/com/netflix/conductor/dao/MetadataDAO.java
7	com.netflix.conductor.dao.MetadataDAO	updateWorkflowDef(com.netflix.conductor.common.metadata.workflow.WorkflowDef)	0	1	[false]	false	public	false	file:///tmp/projects/conductor/core/src/main/java/com/netflix/conductor/dao/MetadataDAO.java
8	com.netflix.conductor.dao.MetadataDAO	getLatestWorkflowDef(java.lang.String)	0	1	[true]	false	public	true	file:///tmp/projects/conductor/core/src/main/java/com/netflix/conductor/dao/MetadataDAO.java
9	com.netflix.conductor.dao.MetadataDAO	getWorkflowDef(java.lang.String,int)	0	2	[true, false]	false	public	true	file:///tmp/projects/conductor/core/src/main/java/com/netflix/conductor/dao/MetadataDAO.java
10	com.netflix.conductor.dao.MetadataDAO	removeWorkflowDef(java.lang.String,java.lang.Integer)	0	2	[false, false]	false	public	false	file:///tmp/projects/conductor/core/src/main/java/com/netflix/conductor/dao/MetadataDAO.java
11	com.netflix.conductor.dao.MetadataDAO	getAllWorkflowDefs()	0	0	[]	false	public	true	file:///tmp/projects/conductor/core/src/main/java/com/netflix/conductor/dao/MetadataDAO.java
12	com.netflix.conductor.dao.PollDataDAO	updateLastPollData(java.lang.String,java.lang.String,java.lang.String)	0	3	[false, true, false]	false	public	false	file:///tmp/projects/conductor/core/src/main/java/com/netflix/conductor/dao/PollDataDAO.java
